Date,iso3,CountryName,Region,CumulativePositive,CumulativeDeceased,CumulativeRecovered
2020-03-14,DEU,Germany,Niedersachsen,253,0,0
2020-03-14,DEU,Germany,Nordrhein-Westfalen,1154,5,0
2020-03-14,DEU,Germany,NOT SPECIFIED,0,0,964
2020-03-14,DEU,Germany,Rheinland-Pfalz,121,0,0
2020-03-14,DEU,Germany,Saarland,40,0,0
2020-03-14,DEU,Germany,Sachsen,93,0,0
2020-03-14,DEU,Germany,Sachsen-Anhalt,45,0,0
2020-03-14,DEU,Germany,Schleswig Holstein,60,0,0
2020-03-14,DEU,Germany,Thüringen,46,0,0
2020-03-14,HUN,Hungary,Hungary,29,0,0
2020-03-14,ITA,Italy,Abruzzo,112,2,4
2020-03-14,ITA,Italy,Basilicata,10,0,0
2020-03-14,ITA,Italy,Bolzano,173,3,0
2020-03-14,ITA,Italy,Calabria,60,0,1
2020-03-14,ITA,Italy,Campania,272,6,23
2020-03-14,ITA,Italy,Emilia-Romagna,2644,241,54
2020-03-14,ITA,Italy,Friuli Venezia Giulia,301,13,17
2020-03-14,ITA,Italy,Lazio,357,13,24
2020-03-14,ITA,Italy,Liguria,463,27,52
2020-03-14,ITA,Italy,Lombardia,11685,966,1660
2020-03-14,ITA,Italy,Marche,899,36,0
2020-03-14,ITA,Italy,Molise,17,0,0
2020-03-14,ITA,Italy,Piemonte,873,59,0
2020-03-14,ITA,Italy,Puglia,166,8,2
2020-03-14,ITA,Italy,Sardegna,47,0,0
2020-03-14,ITA,Italy,Sicilia,156,2,4
2020-03-14,ITA,Italy,Toscana,630,6,10
2020-03-14,ITA,Italy,Trento,206,2,5
2020-03-14,ITA,Italy,Umbria,107,1,3
2020-03-14,ITA,Italy,Valle d'Aosta,42,1,0
2020-03-14,ITA,Italy,Veneto,1937,55,107
2020-03-14,LIE,Liechtenstein,Liechtenstein,4,0,0
2020-03-14,MLT,Malta,Malta,17,0,0
2020-03-14,NLD,Netherlands,Drenthe,15,0,0
2020-03-14,NLD,Netherlands,Flevoland,14,0,0
2020-03-14,NLD,Netherlands,Friesland,8,0,0
2020-03-14,NLD,Netherlands,Gelderland,76,0,0
2020-03-14,NLD,Netherlands,Groningen,4,0,0
2020-03-14,NLD,Netherlands,Limburg,104,0,0
2020-03-14,NLD,Netherlands,North Brabant,403,0,0
2020-03-14,NLD,Netherlands,North Holland,84,0,0
2020-03-14,NLD,Netherlands,NOT SPECIFIED,36,0,0
2020-03-14,NLD,Netherlands,Overijssel,23,0,0
2020-03-14,NLD,Netherlands,South Holland,95,0,0
2020-03-14,NLD,Netherlands,Utrecht,87,0,0
2020-03-14,NLD,Netherlands,Zeeland,10,0,0
2020-03-14,PRT,Portugal,Algarve,7,0,0
2020-03-14,PRT,Portugal,Centro,8,0,0
2020-03-14,PRT,Portugal,Estrageiro,4,0,0
2020-03-14,PRT,Portugal,Lisbon,73,0,0
2020-03-14,PRT,Portugal,Norte,77,0,0
2020-03-14,SRB,Serbia,Serbia,46,0,0
2020-03-14,SVK,Slovakia,Banská Bystrica,1,0,0
2020-03-14,SVK,Slovakia,Bratislava,27,0,0
2020-03-14,SVK,Slovakia,Košice,3,0,0
2020-03-14,SVK,Slovakia,Nitra,1,0,0
2020-03-14,SVK,Slovakia,Prešov,2,0,0
2020-03-14,SVK,Slovakia,Trencín,2,0,0
2020-03-14,SVK,Slovakia,Trnava,1,0,0
2020-03-14,SVK,Slovakia,Zilina,7,0,0
2020-03-14,ESP,Spain,Andalucía,269,0,0
2020-03-14,ESP,Spain,Aragón,80,0,0
2020-03-14,ESP,Spain,Canarias,90,31,0
2020-03-14,ESP,Spain,Cantabria,31,0,0
2020-03-14,ESP,Spain,Castilla y León,223,0,0
2020-03-14,ESP,Spain,Castilla-La Mancha,289,0,0
2020-03-14,ESP,Spain,Cataluña,509,0,0
2020-03-14,ESP,Spain,Ciudad Autónoma de Ceuta,0,130,0
2020-03-14,ESP,Spain,Ciudad Autónoma de Melilla,3,47,0
2020-03-14,ESP,Spain,Comunidad de Madrid,2940,0,0
2020-03-14,ESP,Spain,Comunidad Foral de Navarra,146,0,0
2020-03-14,ESP,Spain,Comunidad Valenciana,130,0,0
2020-03-14,ESP,Spain,Extremadura,66,0,0
2020-03-14,ESP,Spain,Galicia,115,0,0
2020-03-14,ESP,Spain,Illes Balears,28,0,0
2020-03-14,ESP,Spain,La Rioja,278,0,0
2020-03-14,ESP,Spain,País Vasco,417,0,0
2020-03-14,ESP,Spain,Principado de Asturias,92,0,0
2020-03-14,ESP,Spain,Región de Murcia,47,0,0
2020-03-14,SWE,Sweden,NOT SPECIFIED,0,3,0
2020-03-14,CHE,Switzerland,Aargau,32,0,3
2020-03-14,CHE,Switzerland,Appenzell Ausserrhoden,5,0,0
2020-03-14,CHE,Switzerland,Appenzell Innerrhoden,2,0,0
2020-03-14,CHE,Switzerland,Basel City,100,1,4
2020-03-14,CHE,Switzerland,Basel Country,47,2,2
2020-03-14,CHE,Switzerland,Bern,34,0,0
2020-03-14,CHE,Switzerland,Fribourg,36,0,0
2020-03-14,CHE,Switzerland,Geneva,282,2,0
2020-03-14,CHE,Switzerland,Jura,15,0,0
2020-03-14,CHE,Switzerland,Liechtenstein,3,0,1
2020-03-14,CHE,Switzerland,Nidwalden,4,0,0
2020-03-14,CHE,Switzerland,Obwalden,1,0,0
2020-03-14,CHE,Switzerland,Schaffhausen,15,0,0
2020-03-14,CHE,Switzerland,Solothurn,1,0,0
2020-03-14,CHE,Switzerland,St. Gallen,12,0,0
2020-03-14,CHE,Switzerland,Ticino,265,3,0
2020-03-14,CHE,Switzerland,Uri,2,0,0
2020-03-14,CHE,Switzerland,Valais,76,1,3
2020-03-14,CHE,Switzerland,Vaud,350,3,5
2020-03-14,CHE,Switzerland,Zug,13,0,0
2020-03-14,CHE,Switzerland,Zurich,140,0,0
2020-03-14,TUR,Turkey,Turkey,6,0,0
2020-03-15,AUT,Austria,Burgenland,10,0,0
2020-03-15,AUT,Austria,Kärnten,6,0,0
2020-03-15,AUT,Austria,Niederösterreich,111,0,0
2020-03-15,AUT,Austria,Oberösterreich,159,0,0
2020-03-15,AUT,Austria,Salzburg,39,0,0
2020-03-15,AUT,Austria,Steiermark,111,0,0
2020-03-15,AUT,Austria,Tirol,254,0,0
2020-03-15,AUT,Austria,Vorarlberg,48,0,0
2020-03-15,AUT,Austria,Wien,122,0,0
2020-03-15,BEL,Belgium,Brussels,99,7,0
2020-03-15,BEL,Belgium,Flanders,294,1,0
2020-03-15,BEL,Belgium,NOT SPECIFIED,6,0,0
2020-03-15,BEL,Belgium,Wallonia,362,0,0
2020-03-15,CYP,Cyprus,Cyprus,33,0,0
2020-03-15,DNK,Denmark,Faroe,13,0,0
2020-03-15,DNK,Denmark,Mainland,860,0,0
2020-03-15,FRA,France,Auvergne-Rhône-Alpes,523,0,0
2020-03-15,FRA,France,Bourgogne-Franche-Comté,412,0,0
2020-03-15,FRA,France,Bretagne,207,0,0
2020-03-15,FRA,France,Centre-Val de Loire,71,0,0
2020-03-15,FRA,France,Corse,115,0,0
2020-03-15,FRA,France,Grand Est,1378,0,0
2020-03-15,FRA,France,Guadeloupe,6,0,0
2020-03-15,FRA,France,Guyane,7,0,0
2020-03-15,FRA,France,Hauts-de-France,507,0,0
2020-03-15,FRA,France,Île-de-France,1209,0,0
2020-03-15,FRA,France,La Réunion,9,0,0
2020-03-15,FRA,France,Martinique,15,0,0
2020-03-15,FRA,France,Mayotte,1,0,0
2020-03-15,FRA,France,Normandie,143,0,0
2020-03-15,FRA,France,Nouvelle-Aquitaine,144,0,0
2020-03-15,FRA,France,Occitanie,243,0,0
2020-03-15,FRA,France,Pays de la Loire,98,0,0
2020-03-15,FRA,France,Provence-Alpes-Côte d'Azur,330,0,0
2020-03-15,DEU,Germany,Baden-Württemberg,827,3,0
2020-03-15,DEU,Germany,Bayern,886,4,0
2020-03-15,DEU,Germany,Berlin,265,0,0
2020-03-15,DEU,Germany,Brandenburg,84,0,0
2020-03-15,DEU,Germany,Bremen,53,0,0
2020-03-15,DEU,Germany,Hamburg,162,0,0
2020-03-15,DEU,Germany,Hessen,286,0,0
2020-03-15,DEU,Germany,Mecklenburg-Vorpommern,50,0,0
2020-03-15,DEU,Germany,Niedersachsen,287,0,0
2020-03-15,DEU,Germany,Nordrhein-Westfalen,1407,5,0
2020-03-15,DEU,Germany,NOT SPECIFIED,0,0,1159
2020-03-15,DEU,Germany,Rheinland-Pfalz,168,0,0
2020-03-15,DEU,Germany,Saarland,32,0,0
2020-03-15,DEU,Germany,Sachsen,130,0,0
2020-03-15,DEU,Germany,Sachsen-Anhalt,47,0,0
2020-03-15,DEU,Germany,Schleswig Holstein,103,0,0
2020-03-15,DEU,Germany,Thüringen,51,0,0
2020-03-15,HUN,Hungary,Hungary,30,0,0
2020-03-15,ITA,Italy,Abruzzo,137,3,6
2020-03-15,ITA,Italy,Basilicata,11,0,0
2020-03-15,ITA,Italy,Bolzano,204,5,0
2020-03-15,ITA,Italy,Calabria,68,1,1
2020-03-15,ITA,Italy,Campania,333,9,28
2020-03-15,ITA,Italy,Emilia-Romagna,3093,284,68
2020-03-15,ITA,Italy,Friuli Venezia Giulia,347,14,17
2020-03-15,ITA,Italy,Lazio,436,16,24
2020-03-15,ITA,Italy,Liguria,559,33,33
2020-03-15,ITA,Italy,Lombardia,13272,1218,2011
2020-03-15,ITA,Italy,Marche,1133,46,0
2020-03-15,ITA,Italy,Molise,17,0,0
2020-03-15,ITA,Italy,Piemonte,1111,81,0
2020-03-15,ITA,Italy,Puglia,230,16,2
2020-03-15,ITA,Italy,Sardegna,77,2,0
2020-03-15,ITA,Italy,Sicilia,188,2,7
2020-03-15,ITA,Italy,Toscana,781,8,10
2020-03-15,ITA,Italy,Trento,378,6,5
2020-03-15,ITA,Italy,Umbria,143,1,3
2020-03-15,ITA,Italy,Valle d'Aosta,57,1,0
2020-03-15,ITA,Italy,Veneto,2172,63,120
2020-03-15,LIE,Liechtenstein,Liechtenstein,4,0,0
2020-03-15,MLT,Malta,Malta,19,0,0
2020-03-15,PRT,Portugal,Açores,1,0,0
2020-03-15,PRT,Portugal,Algarve,10,0,0
2020-03-15,PRT,Portugal,Centro,10,0,0
2020-03-15,PRT,Portugal,Estrageiro,5,0,0
2020-03-15,PRT,Portugal,Lisbon,116,0,0
2020-03-15,PRT,Portugal,Norte,103,0,0
2020-03-15,SRB,Serbia,Serbia,48,0,0
2020-03-15,SVK,Slovakia,Banská Bystrica,2,0,0
2020-03-15,SVK,Slovakia,Bratislava,32,0,0
2020-03-15,SVK,Slovakia,Košice,3,0,0
2020-03-15,SVK,Slovakia,Nitra,5,0,0
2020-03-15,SVK,Slovakia,Prešov,2,0,0
2020-03-15,SVK,Slovakia,Trencín,7,0,0
2020-03-15,SVK,Slovakia,Trnava,2,0,0
2020-03-15,SVK,Slovakia,Zilina,8,0,0
2020-03-15,ESP,Spain,Andalucía,437,6,0
2020-03-15,ESP,Spain,Aragón,147,7,0
2020-03-15,ESP,Spain,Canarias,109,1,0
2020-03-15,ESP,Spain,Cantabria,51,0,0
2020-03-15,ESP,Spain,Castilla y León,292,6,0
2020-03-15,ESP,Spain,Castilla-La Mancha,401,10,0
2020-03-15,ESP,Spain,Cataluña,715,8,0
2020-03-15,ESP,Spain,Ciudad Autónoma de Ceuta,1,0,0
2020-03-15,ESP,Spain,Ciudad Autónoma de Melilla,8,0,0
2020-03-15,ESP,Spain,Comunidad de Madrid,3544,213,0
2020-03-15,ESP,Spain,Comunidad Foral de Navarra,183,0,0
2020-03-15,ESP,Spain,Comunidad Valenciana,409,5,0
2020-03-15,ESP,Spain,Extremadura,95,2,0
2020-03-15,ESP,Spain,Galicia,195,2,0
2020-03-15,ESP,Spain,Illes Balears,28,1,0
2020-03-15,ESP,Spain,La Rioja,300,3,0
2020-03-15,ESP,Spain,País Vasco,630,23,0
2020-03-15,ESP,Spain,Principado de Asturias,137,1,0
2020-03-15,ESP,Spain,Región de Murcia,71,0,0
2020-03-15,SWE,Sweden,NOT SPECIFIED,0,5,0
2020-03-15,CHE,Switzerland,Aargau,32,0,3
2020-03-15,CHE,Switzerland,Appenzell Ausserrhoden,5,0,0
2020-03-15,CHE,Switzerland,Appenzell Innerrhoden,2,0,0
2020-03-15,CHE,Switzerland,Basel City,100,1,4
2020-03-15,CHE,Switzerland,Basel Country,54,2,5
2020-03-15,CHE,Switzerland,Bern,34,0,0
2020-03-15,CHE,Switzerland,Fribourg,40,0,0
2020-03-15,CHE,Switzerland,Geneva,372,4,0
2020-03-15,CHE,Switzerland,Jura,16,0,0
2020-03-15,CHE,Switzerland,Liechtenstein,7,0,1
2020-03-15,CHE,Switzerland,Nidwalden,4,0,0
2020-03-15,CHE,Switzerland,Obwalden,1,0,0
2020-03-15,CHE,Switzerland,Schaffhausen,15,0,0
2020-03-15,CHE,Switzerland,Solothurn,1,0,0
2020-03-15,CHE,Switzerland,St. Gallen,13,0,0
2020-03-15,CHE,Switzerland,Ticino,291,6,0
2020-03-15,CHE,Switzerland,Uri,2,0,0
2020-03-15,CHE,Switzerland,Valais,98,1,3
2020-03-15,CHE,Switzerland,Vaud,406,4,5
2020-03-15,CHE,Switzerland,Zug,13,0,0
2020-03-15,CHE,Switzerland,Zurich,140,0,0
2020-03-15,TUR,Turkey,Turkey,18,0,0
2020-03-16,ALB,Albania,Elbasan,2,0,0
2020-03-16,ALB,Albania,Fier,6,0,0
2020-03-16,ALB,Albania,Tiranë,34,0,0
2020-03-16,AND,Andorra,Andorra,5,0,0
2020-03-16,AUT,Austria,Burgenland,10,0,0
2020-03-16,AUT,Austria,Kärnten,18,0,0
2020-03-16,AUT,Austria,Niederösterreich,152,0,0
2020-03-16,AUT,Austria,Oberösterreich,202,0,0
2020-03-16,AUT,Austria,Salzburg,58,0,0
2020-03-16,AUT,Austria,Steiermark,139,0,0
2020-03-16,AUT,Austria,Tirol,254,0,0
2020-03-16,AUT,Austria,Vorarlberg,55,0,0
2020-03-16,AUT,Austria,Wien,128,0,0
2020-03-16,BLR,Belarus,Belarus,27,0,0
2020-03-16,BEL,Belgium,Brussels,116,0,0
2020-03-16,BEL,Belgium,Flanders,567,0,0
2020-03-16,BEL,Belgium,NOT SPECIFIED,13,0,0
2020-03-16,BEL,Belgium,Wallonia,362,0,0
2020-03-16,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,5,0,0
2020-03-16,HRV,Croatia,Grad Zagreb,25,0,0
2020-03-16,HRV,Croatia,Istarska,6,0,0
2020-03-16,HRV,Croatia,Karlovačka,1,0,0
2020-03-16,HRV,Croatia,Osječko-baranjska,8,0,0
2020-03-16,HRV,Croatia,Primorsko-Goranska,9,0,0
2020-03-16,HRV,Croatia,Sisačko-moslavačka,3,0,0
2020-03-16,HRV,Croatia,Varaždinska,5,0,0
2020-03-16,CYP,Cyprus,Cyprus,46,0,0
2020-03-16,DNK,Denmark,Faroe,28,0,0
2020-03-16,DNK,Denmark,Hovedstaden,383,0,0
2020-03-16,DNK,Denmark,Midtjylland,192,0,0
2020-03-16,DNK,Denmark,Nordjylland,53,0,0
2020-03-16,DNK,Denmark,NOT SPECIFIED,0,1,0
2020-03-16,DNK,Denmark,Sjælland,125,0,0
2020-03-16,DNK,Denmark,Syddanmark,145,0,0
2020-03-16,EST,Estonia,Estonia,205,0,0
2020-03-16,FRA,France,Auvergne-Rhône-Alpes,618,0,0
2020-03-16,FRA,France,Bourgogne-Franche-Comté,507,0,0
2020-03-16,FRA,France,Bretagne,233,0,0
2020-03-16,FRA,France,Centre-Val de Loire,90,0,0
2020-03-16,FRA,France,Corse,126,0,0
2020-03-16,FRA,France,Grand Est,1543,0,0
2020-03-16,FRA,France,Guadeloupe,18,0,0
2020-03-16,FRA,France,Guyane,11,0,0
2020-03-16,FRA,France,Hauts-de-France,585,0,0
2020-03-16,FRA,France,Île-de-France,1762,0,0
2020-03-16,FRA,France,La Réunion,9,0,0
2020-03-16,FRA,France,Martinique,16,0,0
2020-03-16,FRA,France,Mayotte,1,0,0
2020-03-16,FRA,France,Normandie,156,0,0
2020-03-16,FRA,France,Nouvelle-Aquitaine,178,0,0
2020-03-16,FRA,France,Occitanie,262,0,0
2020-03-16,FRA,France,Pays de la Loire,108,0,0
2020-03-16,FRA,France,Provence-Alpes-Côte d'Azur,405,0,0
2020-03-16,DEU,Germany,Baden-Württemberg,1105,3,0
2020-03-16,DEU,Germany,Bayern,1067,5,0
2020-03-16,DEU,Germany,Berlin,300,0,0
2020-03-16,DEU,Germany,Brandenburg,94,0,0
2020-03-16,DEU,Germany,Bremen,56,0,0
2020-03-16,DEU,Germany,Hamburg,260,0,0
2020-03-16,DEU,Germany,Hessen,342,0,0
2020-03-16,DEU,Germany,Mecklenburg-Vorpommern,51,0,0
2020-03-16,DEU,Germany,Niedersachsen,391,0,0
2020-03-16,DEU,Germany,Nordrhein-Westfalen,1541,5,0
2020-03-16,DEU,Germany,NOT SPECIFIED,0,0,1419
2020-03-16,DEU,Germany,Rheinland-Pfalz,325,0,0
2020-03-16,DEU,Germany,Saarland,85,0,0
2020-03-16,DEU,Germany,Sachsen,140,0,0
2020-03-16,DEU,Germany,Sachsen-Anhalt,77,0,0
2020-03-16,DEU,Germany,Schleswig Holstein,123,0,0
2020-03-16,DEU,Germany,Thüringen,55,0,0
2020-03-16,GRC,Greece,Achaea,12,0,0
2020-03-16,GRC,Greece,Athens,130,0,0
2020-03-16,GRC,Greece,East Attica,5,0,0
2020-03-16,GRC,Greece,Elis,41,1,0
2020-03-16,GRC,Greece,Euboea,1,0,0
2020-03-16,GRC,Greece,Heraklion,5,0,0
2020-03-16,GRC,Greece,Ioannina,2,0,0
2020-03-16,GRC,Greece,Kastoria,12,1,0
2020-03-16,GRC,Greece,Kozani,4,1,0
2020-03-16,GRC,Greece,Larissa,1,0,0
2020-03-16,GRC,Greece,Lesbos,1,0,0
2020-03-16,GRC,Greece,Pieria,1,0,0
2020-03-16,GRC,Greece,Pireas,1,0,0
2020-03-16,GRC,Greece,Serron,7,0,0
2020-03-16,GRC,Greece,Tessaloniki,11,0,0
2020-03-16,GRC,Greece,West Attica,1,0,0
2020-03-16,GRC,Greece,Zakynthos,5,1,0
2020-03-16,HUN,Hungary,Hungary,36,0,0
2020-03-16,HUN,Hungary,NOT SPECIFIED,0,1,0
2020-03-16,IRL,Ireland,Ireland,169,1,0
2020-03-16,ITA,Italy,Abruzzo,176,4,7
2020-03-16,ITA,Italy,Basilicata,12,0,0
2020-03-16,ITA,Italy,Bolzano,241,6,0
2020-03-16,ITA,Italy,Calabria,89,1,1
2020-03-16,ITA,Italy,Campania,400,9,28
2020-03-16,ITA,Italy,Emilia-Romagna,3522,346,88
2020-03-16,ITA,Italy,Friuli Venezia Giulia,386,22,18
2020-03-16,ITA,Italy,Lazio,523,19,32
2020-03-16,ITA,Italy,Liguria,667,50,42
2020-03-16,ITA,Italy,Lombardia,14649,1420,2368
2020-03-16,ITA,Italy,Marche,1242,57,0
2020-03-16,ITA,Italy,Molise,21,1,5
2020-03-16,ITA,Italy,Piemonte,1516,111,0
2020-03-16,ITA,Italy,Puglia,230,16,2
2020-03-16,ITA,Italy,Sardegna,107,2,0
2020-03-16,ITA,Italy,Sicilia,213,2,8
2020-03-16,ITA,Italy,Toscana,866,14,11
2020-03-16,ITA,Italy,Trento,378,6,5
2020-03-16,ITA,Italy,Umbria,164,1,4
2020-03-16,ITA,Italy,Valle d'Aosta,105,2,0
2020-03-16,ITA,Italy,Veneto,2473,69,130
2020-03-16,LVA,Latvia,Latvia,34,0,0
2020-03-16,LIE,Liechtenstein,Liechtenstein,7,0,0
2020-03-16,LTU,Lithuania,Lithuania,14,0,0
2020-03-16,MLT,Malta,Malta,28,0,0
2020-03-16,MDA,Moldova,Moldova,23,0,0
2020-03-16,NLD,Netherlands,Drenthe,18,0,0
2020-03-16,NLD,Netherlands,Flevoland,25,0,0
2020-03-16,NLD,Netherlands,Friesland,12,0,0
2020-03-16,NLD,Netherlands,Gelderland,130,0,0
2020-03-16,NLD,Netherlands,Groningen,23,0,0
2020-03-16,NLD,Netherlands,Limburg,162,0,0
2020-03-16,NLD,Netherlands,North Brabant,560,0,0
2020-03-16,NLD,Netherlands,North Holland,162,0,0
2020-03-16,NLD,Netherlands,NOT SPECIFIED,62,0,0
2020-03-16,NLD,Netherlands,Overijssel,43,0,0
2020-03-16,NLD,Netherlands,South Holland,181,0,0
2020-03-16,NLD,Netherlands,Utrecht,149,0,0
2020-03-16,NLD,Netherlands,Zeeland,17,0,0
2020-03-16,NOR,Norway,Agder,67,0,0
2020-03-16,NOR,Norway,Innlandet,81,0,0
2020-03-16,NOR,Norway,Møre og Romsdal,20,0,0
2020-03-16,NOR,Norway,Nordland,11,0,0
2020-03-16,NOR,Norway,NOT SPECIFIED,0,3,0
2020-03-16,NOR,Norway,Oslo,292,0,0
2020-03-16,NOR,Norway,Rogaland,131,0,0
2020-03-16,NOR,Norway,Troms og Finnmark,21,0,0
2020-03-16,NOR,Norway,Trøndelag,52,0,0
2020-03-16,NOR,Norway,Vestfold og Telemark,53,0,0
2020-03-16,NOR,Norway,Vestland,127,0,0
2020-03-16,NOR,Norway,Viken,314,0,0
2020-03-16,PRT,Portugal,Açores,1,0,0
2020-03-16,PRT,Portugal,Algarve,13,0,0
2020-03-16,PRT,Portugal,Centro,31,0,0
2020-03-16,PRT,Portugal,Estrageiro,5,0,0
2020-03-16,PRT,Portugal,Lisbon,142,0,0
2020-03-16,PRT,Portugal,Norte,138,0,0
2020-03-16,SMR,San Marino,San Marino,98,7,0
2020-03-16,SRB,Serbia,Serbia,57,0,0
2020-03-16,SVN,Slovenia,Slovenia,253,0,0
2020-03-16,ESP,Spain,Andalucía,554,7,0
2020-03-16,ESP,Spain,Aragón,174,11,0
2020-03-16,ESP,Spain,Canarias,119,1,0
2020-03-16,ESP,Spain,Cantabria,58,0,0
2020-03-16,ESP,Spain,Castilla y León,334,9,0
2020-03-16,ESP,Spain,Castilla-La Mancha,567,17,0
2020-03-16,ESP,Spain,Cataluña,903,12,0
2020-03-16,ESP,Spain,Ciudad Autónoma de Ceuta,1,0,0
2020-03-16,ESP,Spain,Ciudad Autónoma de Melilla,8,0,0
2020-03-16,ESP,Spain,Comunidad de Madrid,4165,213,0
2020-03-16,ESP,Spain,Comunidad Foral de Navarra,274,1,0
2020-03-16,ESP,Spain,Comunidad Valenciana,409,5,0
2020-03-16,ESP,Spain,Extremadura,111,2,0
2020-03-16,ESP,Spain,Galicia,245,2,0
2020-03-16,ESP,Spain,Illes Balears,73,1,0
2020-03-16,ESP,Spain,La Rioja,312,4,0
2020-03-16,ESP,Spain,País Vasco,630,23,0
2020-03-16,ESP,Spain,Principado de Asturias,177,1,0
2020-03-16,ESP,Spain,Región de Murcia,77,0,0
2020-03-16,SWE,Sweden,Blekinge,9,0,0
2020-03-16,SWE,Sweden,Dalarna,4,0,0
2020-03-16,SWE,Sweden,Gävleborg,8,0,0
2020-03-16,SWE,Sweden,Gotland,2,0,0
2020-03-16,SWE,Sweden,Halland,42,0,0
2020-03-16,SWE,Sweden,Jämtland,19,0,0
2020-03-16,SWE,Sweden,Jönköping,42,0,0
2020-03-16,SWE,Sweden,Kalmar,7,0,0
2020-03-16,SWE,Sweden,Kronoberg,15,0,0
2020-03-16,SWE,Sweden,Norrbotten,6,0,0
2020-03-16,SWE,Sweden,NOT SPECIFIED,0,7,0
2020-03-16,SWE,Sweden,Örebro,9,0,0
2020-03-16,SWE,Sweden,Skåne,201,0,0
2020-03-16,SWE,Sweden,Södermanland,17,0,0
2020-03-16,SWE,Sweden,Stockholm,377,2,0
2020-03-16,SWE,Sweden,Uppsala,38,0,0
2020-03-16,SWE,Sweden,Värmland,31,0,0
2020-03-16,SWE,Sweden,Västerbotten,13,0,0
2020-03-16,SWE,Sweden,Västernorrland,12,0,0
2020-03-16,SWE,Sweden,Västmanland,5,0,0
2020-03-16,SWE,Sweden,Västra Götaland,176,1,0
2020-03-16,CHE,Switzerland,Aargau,52,0,4
2020-03-16,CHE,Switzerland,Appenzell Ausserrhoden,5,0,0
2020-03-16,CHE,Switzerland,Appenzell Innerrhoden,4,0,0
2020-03-16,CHE,Switzerland,Basel City,144,4,4
2020-03-16,CHE,Switzerland,Basel Country,76,2,5
2020-03-16,CHE,Switzerland,Bern,123,1,0
2020-03-16,CHE,Switzerland,Fribourg,45,0,0
2020-03-16,CHE,Switzerland,Geneva,472,4,0
2020-03-16,CHE,Switzerland,Jura,17,0,0
2020-03-16,CHE,Switzerland,Liechtenstein,7,0,1
2020-03-16,CHE,Switzerland,Nidwalden,4,0,0
2020-03-16,CHE,Switzerland,Obwalden,1,0,0
2020-03-16,CHE,Switzerland,Schaffhausen,15,0,0
2020-03-16,CHE,Switzerland,Solothurn,1,0,0
2020-03-16,CHE,Switzerland,St. Gallen,13,0,0
2020-03-16,CHE,Switzerland,Thurgau,17,0,0
2020-03-16,CHE,Switzerland,Ticino,330,8,0
2020-03-16,CHE,Switzerland,Uri,2,0,0
2020-03-16,CHE,Switzerland,Valais,116,2,3
2020-03-16,CHE,Switzerland,Vaud,508,5,5
2020-03-16,CHE,Switzerland,Zug,24,0,0
2020-03-16,CHE,Switzerland,Zurich,270,1,0
2020-03-16,TUR,Turkey,Turkey,47,0,0
2020-03-16,UKR,Ukraine,Chernivtsi,4,0,0
2020-03-16,UKR,Ukraine,Kyiv,2,0,0
2020-03-16,UKR,Ukraine,Zhytomyr,1,1,0
2020-03-16,GBR,United Kingdom,Ayrshire and Arran,7,0,0
2020-03-16,GBR,United Kingdom,Borders,7,0,0
2020-03-16,GBR,United Kingdom,Dumfries and Galloway,1,0,0
2020-03-16,GBR,United Kingdom,England,590,8,0
2020-03-16,GBR,United Kingdom,Fife,7,0,0
2020-03-16,GBR,United Kingdom,Forth Valley,10,0,0
2020-03-16,GBR,United Kingdom,Grampian,12,0,0
2020-03-16,GBR,United Kingdom,Greater Glasgow and Clyde,44,0,0
2020-03-16,GBR,United Kingdom,Highland,2,0,0
2020-03-16,GBR,United Kingdom,Lanarkshire,20,0,0
2020-03-16,GBR,United Kingdom,Lothian,29,0,0
2020-03-16,GBR,United Kingdom,Northern Ireland,20,0,0
2020-03-16,GBR,United Kingdom,Shetland,15,0,0
2020-03-16,GBR,United Kingdom,Tayside,17,0,0
2020-03-16,GBR,United Kingdom,Wales,124,0,0
2020-03-17,ALB,Albania,Elbasan,2,0,0
2020-03-17,ALB,Albania,Fier,6,0,0
2020-03-17,ALB,Albania,Tiranë,38,0,0
2020-03-17,AND,Andorra,Andorra,17,0,0
2020-03-17,AUT,Austria,Burgenland,11,0,0
2020-03-17,AUT,Austria,Kärnten,27,0,0
2020-03-17,AUT,Austria,Niederösterreich,216,0,0
2020-03-17,AUT,Austria,Oberösterreich,248,0,0
2020-03-17,AUT,Austria,Salzburg,66,0,0
2020-03-17,AUT,Austria,Steiermark,171,0,0
2020-03-17,AUT,Austria,Tirol,328,0,0
2020-03-17,AUT,Austria,Vorarlberg,99,0,0
2020-03-17,AUT,Austria,Wien,166,0,0
2020-03-17,BLR,Belarus,Belarus,36,0,0
2020-03-17,BEL,Belgium,Brussels,116,8,0
2020-03-17,BEL,Belgium,Flanders,567,2,0
2020-03-17,BEL,Belgium,NOT SPECIFIED,13,0,0
2020-03-17,BEL,Belgium,Wallonia,362,4,0
2020-03-17,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,9,0,0
2020-03-17,HRV,Croatia,Brodsko-Posavska,1,0,0
2020-03-17,HRV,Croatia,Grad Zagreb,26,0,0
2020-03-17,HRV,Croatia,Istarska,6,0,0
2020-03-17,HRV,Croatia,Karlovačka,1,0,0
